#      omega [at.u.] real pol. elem. 1 1 imag pol. elem. 1 1
    -0.72115926E+001    -0.48277045E+000     0.57522153E-004
    -0.72039935E+001    -0.48324941E+000    -0.15779212E-003
    -0.71963943E+001    -0.48393082E+000    -0.12085524E-002
    -0.71887952E+001    -0.48129598E+000    -0.22729233E-002
    -0.71811960E+001    -0.48145145E+000    -0.37590999E-003
    -0.71735969E+001    -0.48202044E+000     0.34098754E-005
    -0.71659977E+001    -0.48239427E+000     0.11991137E-003
    -0.71583986E+001    -0.48268255E+000     0.16982180E-003
    -0.71507994E+001    -0.48292572E+000     0.19454334E-003
    -0.71432003E+001    -0.48314764E+000     0.21380656E-003
    -0.71356011E+001    -0.48335926E+000     0.22417724E-003
    -0.71280020E+001    -0.48355903E+000     0.23225290E-003
    -0.71204028E+001    -0.48375666E+000     0.24190433E-003
    -0.71128037E+001    -0.48395378E+000     0.24922924E-003
    -0.71052045E+001    -0.48414852E+000     0.25494127E-003
    -0.70976054E+001    -0.48434400E+000     0.26442282E-003
    -0.70900062E+001    -0.48454545E+000     0.27051410E-003
    -0.70824071E+001    -0.48474345E+000     0.27445648E-003
    -0.70748079E+001    -0.48494447E+000     0.28075283E-003
    -0.70672088E+001    -0.48514933E+000     0.28345273E-003
    -0.70596096E+001    -0.48535296E+000     0.28589805E-003
    -0.70520105E+001    -0.48555702E+000     0.29121012E-003
    -0.70444113E+001    -0.48576800E+000     0.29553450E-003
    -0.70368122E+001    -0.48597682E+000     0.29723097E-003
    -0.70292130E+001    -0.48618800E+000     0.30420720E-003
    -0.70216139E+001    -0.48640633E+000     0.30900234E-003
    -0.70140147E+001    -0.48662441E+000     0.31208127E-003
    -0.70064156E+001    -0.48684420E+000     0.31754061E-003
    -0.69988164E+001    -0.48707089E+000     0.32418422E-003
    -0.69912173E+001    -0.48729798E+000     0.32555573E-003
    -0.69836181E+001    -0.48752542E+000     0.33163418E-003
    -0.69760190E+001    -0.48776171E+000     0.33695896E-003
    -0.69684198E+001    -0.48799810E+000     0.33731484E-003
    -0.69608207E+001    -0.48823478E+000     0.34065824E-003
    -0.69532215E+001    -0.48847610E+000     0.34610509E-003
    -0.69456224E+001    -0.48872051E+000     0.34623895E-003
    -0.69380232E+001    -0.48896300E+000     0.35076660E-003
    -0.69304241E+001    -0.48921340E+000     0.35853186E-003
    -0.69228249E+001    -0.48946690E+000     0.36085116E-003
    -0.69152258E+001    -0.48972150E+000     0.36634468E-003
    -0.69076267E+001    -0.48998179E+000     0.37314749E-003
    -0.69000275E+001    -0.49024776E+000     0.37550436E-003
    -0.68924284E+001    -0.49051093E+000     0.37743900E-003
    -0.68848292E+001    -0.49077942E+000     0.38297303E-003
